0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
-0.174462674,0.00265674,-0.396408041,-0.467336435,-0.341359637,-0.482441142,-0.35381995,-0.418025767,-0.352355132,0.371038749,1,-0.428182403,-0.348326996,-0.269185665,-0.344831526,-0.341572736,0.095235696,0.057570407,0.048008026,-0.134635125,0.164158531,0.094761345,0.014014041,0.242526997,0.256295718,0.223078483,0.088869358,0.360810746,-0.012136315,-0.25037955,0.188556757,-0.358675144,0.08820904,0.438390697,0.311839141,0.239028735,-0.091975809,0.434078026,-0.018904245,-0.125598942,0.132714263,0.16811225,0.150138537,0.313591869,0.106216102,0.42676193,0.454178904,0.491703557,0.150677266,0.138914761,0.197354778,0.157381467,0.38094028,0.219358246,0.025697591,0.324547028,0.148786875,0.029928445,-0.351226234,0.175233507,0.358109719,0.115643215,-0.170644378,-0.597550325,0.407119234,0.571257612,0.607874655,-0.200830714,0.510056349,0.17874086,0.187905162,-0.860511155,0.262171854,-0.0487214,0.088844775,0.544229199,-0.107382426,-0.070568488,-0.14623577,0.114164513,0.04608258,-0.051050353,0.351313708,0.072075166,0.046726084,-0.481181852,-0.038711087,-0.326376839,-0.418387193,-0.427244275,-0.461734572,-0.427919123,-0.517934178,-0.48988179,-0.478063292,-0.392740808,-0.493625338,-0.231297976,0.022125246,0.018287932,0.290446121,0.066230177,0.7182239,0.721498424
0.845154099,0.879617077,0.971430605,0.820006898,0.986203919,0.995720496,0.971170409,0.937015768,0.969160278,0.483471128,-0.428182403,1,0.99317363,0.982687748,0.988667484,0.995517876,0.438779504,0.750827188,0.616384519,0.894392476,0.705694871,0.764888817,0.495096668,0.525256552,0.374281754,0.529961632,0.67115986,0.43716081,0.849763973,0.929489431,0.656651972,0.969401952,0.761104747,-0.560867795,-0.225257371,0.111086579,0.933713762,0.597056842,0.497953456,0.699107487,0.377950782,0.180167445,0.10659321,0.228331541,0.351245174,-0.405997069,-0.214755144,-0.828176442,0.041028545,0.103556349,0.166545146,-0.011526522,0.141787402,0.096475619,0.336063845,-0.092312906,0.374242561,0.197051497,0.751195112,0.143528651,0.288269606,0.075179665,0.846464996,0.659774014,-0.549641774,-0.662073823,-0.588264012,0.838226277,-0.526677442,-0.115686001,0.078530996,0.605493494,0.195750089,0.167420415,0.356372856,-0.235198334,0.901243658,0.784428767,0.065492059,0.161025881,0.172883102,0.631256856,0.0656996,0.206639098,-0.109657133,0.227294216,0.046829791,0.400611574,0.982873838,0.772882036,0.917295508,0.98827464,0.989821392,0.996944829,0.960440908,0.987132425,0.904146694,0.95453803,0.702723548,0.025272273,-0.902665249,-0.769836958,-0.201442375,-0.229011804
0.847961552,0.908406162,0.949478267,0.847927099,0.97689011,0.980412309,0.952476931,0.956839007,0.985475162,0.538718051,-0.348326996,0.99317363,1,0.994223653,0.996268624,0.997099591,0.528109525,0.819422615,0.697662277,0.913774906,0.745503739,0.815351804,0.509388369,0.593110234,0.415341063,0.611178937,0.717608994,0.507448413,0.902133599,0.962561469,0.739470011,0.972647917,0.819957025,-0.498595063,-0.141267098,0.147049442,0.949098746,0.663900115,0.547367864,0.763426944,0.467830101,0.200695293,0.137822753,0.318215028,0.392784553,-0.355257417,-0.185584704,-0.784300854,0.133975591,0.125369314,0.261896101,0.056958542,0.245733343,0.137721513,0.364819514,-0.08751817,0.449728567,0.20924382,0.790426884,0.156265885,0.394205538,0.071191278,0.897097157,0.593284595,-0.563888944,-0.583169705,-0.494461966,0.82380838,-0.438810092,-0.117694004,0.171046789,0.57909766,0.222512765,0.137948787,0.36790521,-0.184369122,0.941876477,0.795693276,0.059474904,0.250343943,0.260116942,0.697486768,0.15239371,0.18840514,-0.131090082,0.252048939,0.050051987,0.450520769,0.986660352,0.747048646,0.927166023,0.979893084,0.977354852,0.986907194,0.968041052,0.993880305,0.920170501,0.977307394,0.776573887,0.00360173,-0.873800585,-0.744214045,-0.169012586,-0.196623327
0.830427144,0.947836462,0.941586933,0.812560132,0.974443202,0.969426487,0.952195455,0.93557549,0.980813917,0.548649136,-0.269185665,0.982687748,0.994223653,1,0.995696889,0.993539965,0.51385519,0.82079621,0.703303902,0.904850477,0.750873008,0.815798914,0.475565057,0.584541919,0.398904304,0.604347016,0.703649772,0.507846409,0.926118759,0.961808474,0.754148807,0.951875386,0.860818983,-0.527573853,-0.175159249,0.111481346,0.96636078,0.704093816,0.503011013,0.740378099,0.447894595,0.164098739,0.09125739,0.299963613,0.352862548,-0.386696166,-0.201882344,-0.799217366,0.110728464,0.079825125,0.239909273,0.007035151,0.240489101,0.097460059,0.316044312,-0.106861416,0.418717942,0.15734766,0.744309212,0.121813316,0.403503575,0.031991928,0.896508082,0.537528442,-0.571705571,-0.547616164,-0.479016103,0.864166286,-0.448589936,-0.15785825,0.142675656,0.509095235,0.198843278,0.094394086,0.335371749,-0.093332024,0.940246012,0.782185552,-0.014273421,0.219438255,0.232154883,0.668408705,0.128286494,0.159612267,-0.179800114,0.16710892,-0.014893667,0.387633699,0.964675505,0.697352083,0.886338069,0.960283175,0.951785497,0.969095949,0.949004429,0.987194104,0.884380555,0.988509753,0.787469697,-0.042903726,-0.877519747,-0.779491026,-0.062709717,-0.090698925
0.802474817,0.924290991,0.935137214,0.849026179,0.966930066,0.980261029,0.943002577,0.955993743,0.99155025,0.486873607,-0.344831526,0.988667484,0.996268624,0.995696889,1,0.991810033,0.517599029,0.804702227,0.707392317,0.880176129,0.701571858,0.780179366,0.435860597,0.544221127,0.345884129,0.576389689,0.666812442,0.456471433,0.915665195,0.968246859,0.734174913,0.949012431,0.8484468,-0.545520862,-0.179861933,0.067760829,0.939430449,0.642857148,0.486858183,0.749000554,0.446647932,0.119000058,0.05688193,0.275536392,0.319902065,-0.420759231,-0.260740485,-0.81542523,0.1286047,0.042268995,0.242974177,0.000884226,0.223284522,0.059720996,0.287418626,-0.166069341,0.401203937,0.125349752,0.766343966,0.073785596,0.388214756,-0.012913305,0.904566148,0.541288069,-0.62369896,-0.546859734,-0.488786224,0.854504293,-0.458226817,-0.201236009,0.148832322,0.584434667,0.144446303,0.056325761,0.289589211,-0.110120924,0.926321646,0.745812264,-0.025316262,0.230895389,0.255390781,0.666319,0.103034215,0.109618543,-0.214678171,0.222400827,-0.035322093,0.427643297,0.971869556,0.689997389,0.901931893,0.962269692,0.965400698,0.981730403,0.972329917,0.997460002,0.912658005,0.98823566,0.788266239,-0.080515503,-0.856293655,-0.740194649,-0.119253199,-0.146239417
0.865829225,0.91233907,0.969165752,0.806956146,0.990174727,0.984593059,0.972605279,0.932709577,0.971194341,0.54846,-0.341572736,0.995517876,0.997099591,0.993539965,0.991810033,1,0.472366211,0.791283124,0.648589961,0.920377699,0.756603999,0.810875058,0.52579039,0.579891589,0.42545196,0.581980005,0.714938057,0.500469139,0.882053279,0.94125503,0.706113019,0.973883418,0.798298462,-0.528018913,-0.191775724,0.151826558,0.961726657,0.66903095,0.526448663,0.719553049,0.414415101,0.215748724,0.138425611,0.279715835,0.387532581,-0.366907972,-0.166273402,-0.803562599,0.064886532,0.13377183,0.201577259,0.016084952,0.194814638,0.134995626,0.363641532,-0.053248878,0.414755343,0.219542,0.751127855,0.177966159,0.342402992,0.10028184,0.863974208,0.628285225,-0.523437086,-0.630146452,-0.544778677,0.844437093,-0.487431757,-0.091440773,0.109634434,0.541772162,0.240993473,0.177744595,0.389638579,-0.197418401,0.929274064,0.814161758,0.064814619,0.187413442,0.190956182,0.658838875,0.115404772,0.230572341,-0.09943601,0.194977313,0.056654614,0.390660875,0.980908102,0.765817833,0.910591487,0.985050708,0.976857703,0.986223124,0.949563206,0.985534613,0.891925449,0.967584785,0.734779507,0.037770681,-0.908033872,-0.790432187,-0.143628085,-0.171985406
0.427053689,0.46813624,0.27313565,0.776884697,0.365145635,0.374344827,0.270045786,0.690733161,0.604805684,0.560345957,0.095235696,0.438779504,0.528109525,0.51385519,0.517599029,0.472366211,1,0.885580884,0.94411639,0.562553541,0.564565508,0.716435337,0.405525633,0.778625572,0.496118184,0.903619633,0.688936814,0.712792673,0.723716637,0.707569602,0.910478571,0.532744459,0.67665559,0.343768343,0.712271921,0.414071415,0.452746641,0.604206007,0.76983107,0.945526117,0.98998495,0.317778481,0.423585126,0.884590947,0.599093946,0.303408086,0.12233403,0.02280233,0.90160023,0.33548821,0.953470341,0.732685165,0.927988499,0.476259216,0.522055227,-0.016248575,0.883872343,0.326946406,0.857855716,0.224570584,0.962850296,0.07462104,0.818687815,-0.059639061,-0.411956486,0.238903299,0.45213877,0.103982879,0.518107204,0.010539491,0.916501195,0.399823319,0.319189128,-0.072359435,0.306960577,-0.020421707,0.732953558,0.44476457,0.220168811,0.943109402,0.937092047,0.937023133,0.803736808,-0.028441104,-0.107794995,0.681269409,0.245473628,0.872139487,0.561471694,0.295085271,0.6598738,0.446655098,0.449973654,0.445195176,0.595330263,0.539262753,0.705463292,0.581854204,0.898123914,-0.060347084,-0.123497544,0.043960797,-0.267163213,-0.277244956
0.754470015,0.790228609,0.65361916,0.825759811,0.727006644,0.692241939,0.658415131,0.860241226,0.840081384,0.764070215,0.057570407,0.750827188,0.819422615,0.82079621,0.804702227,0.791283124,0.885580884,1,0.928871465,0.863333939,0.838765048,0.937407415,0.60612222,0.880983933,0.646529273,0.93934288,0.877487241,0.822264281,0.920597316,0.903668424,0.983809994,0.823150599,0.85242468,0.022018774,0.399505084,0.444429484,0.812033736,0.846792626,0.80133597,0.955775547,0.862608395,0.413009402,0.425490038,0.777646963,0.65687038,0.105228674,0.129854264,-0.327534117,0.598474367,0.37094462,0.72893333,0.515339022,0.750434236,0.465831657,0.585471127,0.09118727,0.827038112,0.394287318,0.885175184,0.338822032,0.838115547,0.195504176,0.938285096,0.252099266,-0.411522288,-0.140917988,0.066020032,0.484719051,0.138849504,0.059127526,0.654792809,0.368359552,0.444599758,0.119310324,0.488778684,-0.077888956,0.958326436,0.759580594,0.207063214,0.698183092,0.670593444,0.94468706,0.648302355,0.19780738,-0.041321466,0.437342544,0.239433009,0.68813892,0.824450122,0.577668529,0.840872163,0.760343038,0.734475794,0.737178126,0.79791279,0.804068709,0.835325231,0.845174503,0.945225724,0.060708539,-0.555059372,-0.423453194,-0.134657567,-0.156864827
0.475352815,0.696082507,0.447275247,0.854111501,0.544518128,0.568124199,0.46114179,0.817155476,0.779407985,0.508849174,0.048008026,0.616384519,0.697662277,0.703303902,0.707392317,0.648589961,0.94411639,0.928871465,1,0.637395072,0.581693128,0.742442562,0.295296279,0.699080534,0.366292988,0.839466628,0.649945141,0.622872986,0.891921298,0.860858095,0.957430183,0.641382907,0.874105981,0.032650563,0.450566852,0.191475477,0.624399074,0.665692828,0.629898534,0.947535905,0.892876249,0.119728128,0.185795541,0.720067582,0.422578532,-0.003742755,-0.119255637,-0.268590475,0.760719425,0.105051333,0.810409777,0.472580886,0.788882417,0.240344667,0.335024376,-0.217840123,0.733555286,0.114397375,0.845106659,0.029823838,0.903040136,-0.124914301,0.939869279,-0.039548386,-0.628221751,0.144423596,0.267004207,0.401702271,0.266087378,-0.228658603,0.743691696,0.452251117,0.143456635,-0.227314113,0.165694994,0.154587884,0.830614077,0.469495931,-0.03202061,0.791359753,0.822371476,0.88286258,0.589715448,-0.160834292,-0.337006718,0.514213227,-0.008589205,0.756544228,0.687123182,0.291194439,0.717920439,0.585119363,0.595156232,0.613550042,0.753052468,0.720266917,0.795317847,0.779386708,0.990673991,-0.260788537,-0.30336781,-0.179383059,-0.088741627,-0.103511908
0.978587999,0.823072538,0.903498403,0.709248687,0.922604612,0.853007979,0.896056197,0.838823815,0.855727569,0.81906668,-0.134635125,0.894392476,0.913774906,0.904850477,0.880176129,0.920377699,0.562553541,0.863333939,0.637395072,1,0.944037686,0.957122125,0.802742628,0.825693282,0.74538515,0.77735735,0.92443094,0.778100655,0.816494566,0.855136551,0.77411465,0.966781533,0.697029045,-0.208871671,0.072308835,0.518389474,0.94832722,0.828560483,0.769246353,0.763280888,0.555873673,0.567963679,0.495598049,0.540721117,0.7003275,0.008774921,0.228119078,-0.537128643,0.165632437,0.491983745,0.357979982,0.305690022,0.39908283,0.497669615,0.675045498,0.313587273,0.657870029,0.553847349,0.781053602,0.531251769,0.471878528,0.44402322,0.798045938,0.669559853,-0.207291862,-0.605153037,-0.387344467,0.640988348,-0.25204419,0.270457905,0.280384314,0.345496771,0.595925437,0.466364738,0.701972469,-0.366464188,0.954681191,0.968194552,0.371755269,0.330034798,0.263273849,0.784583196,0.414751423,0.530979874,0.230422102,0.245365109,0.3886548,0.444285533,0.929606929,0.872427655,0.901481219,0.935516164,0.888878134,0.876738216,0.817469163,0.866951694,0.812524827,0.855668159,0.702818756,0.35844551,-0.869688285,-0.740713431,-0.203445096,-0.232403273
0.935116714,0.728702823,0.742216539,0.512402147,0.767676016,0.643481762,0.738785085,0.650166928,0.672267993,0.960715475,0.164158531,0.705694871,0.745503739,0.750873008,0.701571858,0.756603999,0.564565508,0.838765048,0.581693128,0.944037686,1,0.974875433,0.881349898,0.922988153,0.892152091,0.846007273,0.97239965,0.918050915,0.722255119,0.702357489,0.77743119,0.82867716,0.6137405,0.024349178,0.2298793,0.696461405,0.864244133,0.930136037,0.815690742,0.69186885,0.589523978,0.725917929,0.652322951,0.669467024,0.812612653,0.256463907,0.485147048,-0.291575854,0.205625613,0.649889134,0.42202616,0.432200713,0.520727543,0.66903677,0.774180687,0.532294959,0.739801891,0.676261679,0.659982471,0.695819402,0.550113276,0.601159921,0.669719426,0.538578121,0.04208394,-0.457823779,-0.189120177,0.473679735,-0.046266009,0.458864527,0.353972567,0.053877843,0.772615251,0.568860876,0.819713833,-0.316619458,0.876127137,0.964405886,0.45834783,0.372739584,0.263489487,0.764947708,0.577184468,0.658640016,0.383317164,0.138704628,0.506690451,0.354651202,0.760142201,0.784661219,0.740878397,0.768294814,0.688107359,0.672473301,0.603299122,0.675499576,0.616125852,0.698846425,0.630748331,0.49382964,-0.748516299,-0.670745774,-0.068635936,-0.095514012
